WigleWifi-1.6,appRelease=v1.14,model=M5Stack GPS Unit,release=v1.14,device=ESP32 M5Stack,display=SPI TFT,board=ESP32 M5Stack,brand=Bruce,star=Sol,body=4,subBody=1
MAC,SSID,AuthMode,FirstSeen,Channel,Frequency,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,RCOIs,MfgrId,Type
D6:59:43:6F:7A:B6,"TIM",[WPA2_PSK],2026-02-05 19:43:47,1,2412,-90,45.470642,7.892867,230.630000,0.900000,,,WIFI
10:FE:ED:F1:79:C4,"W15095134924",[WPA2_PSK],2026-02-05 19:43:47,4,2427,-90,45.470642,7.892867,230.630000,0.900000,,,WIFI
64:BF:6B:23:72:C4,"TIM-88844519",[WPA2_PSK],2026-02-05 19:43:47,11,2462,-90,45.470642,7.892867,230.630000,0.900000,,,WIFI
54:32:04:61:03:81,"Shelly1MiniG3-543204610380",[WPA2_PSK],2026-02-05 19:43:47,4,2427,-91,45.470642,7.892867,230.630000,0.900000,,,WIFI
3A:07:16:B8:02:C4,"iliadbox-23401D",[WPA2_PSK],2026-02-05 19:43:47,6,2437,-92,45.470642,7.892867,230.630000,0.900000,,,WIFI
02:24:3E:13:ED:C1,"TIM-23252553",[WPA2_PSK],2026-02-05 19:43:47,11,2462,-92,45.470642,7.892867,230.630000,0.900000,,,WIFI
E2:CC:21:33:4E:79,"TIM-26147735",[WPA2_PSK],2026-02-05 19:43:47,11,2462,-95,45.470642,7.892867,230.630000,0.900000,,,WIFI
E8:65:D4:02:1B:74,"Tenda_021B74",[WPA2_PSK],2026-02-05 19:43:47,11,2462,-97,45.470642,7.892867,230.630000,0.900000,,,WIFI
d8:e0:e1:b0:f0:cf,"[TV] Samsung 5 Series (55)",Misc [BLE],2026-02-05 19:43:47,0,,-92,45.470642,7.892867,230.630000,0.900000,,0075,BLE
b8:bb:af:fd:03:8d,"[TV] Samsung 5 Series (40)",Misc [BLE],2026-02-05 19:43:47,0,,-95,45.470642,7.892867,230.630000,0.900000,,0075,BLE
28:18:05:9d:7a:69,"",Misc [BLE],2026-02-05 19:43:47,0,,-96,45.470642,7.892867,230.630000,0.900000,,,BLE
d7:01:86:46:6e:43,"Govee_H6097_6E43",Misc [BLE],2026-02-05 19:43:47,0,,-90,45.470642,7.892867,230.630000,0.900000,,8803,BLE
44:b0:8a:e0:b2:a6,"",Misc [BLE],2026-02-05 19:43:47,0,,-91,45.470642,7.892867,230.630000,0.900000,,004C,BLE
60:24:0f:8a:6f:e1,"",Misc [BLE],2026-02-05 19:43:47,0,,-96,45.470642,7.892867,230.630000,0.900000,,004C,BLE
28:12:44:b2:36:af,"",Misc [BLE],2026-02-05 19:43:47,0,,-95,45.470642,7.892867,230.630000,0.900000,,0006,BLE
29:fa:66:1d:5c:3a,"",Misc [BLE],2026-02-05 19:43:47,0,,-97,45.470642,7.892867,230.630000,0.900000,,004C,BLE
86:69:93:ff:c4:7d,"",Misc [BLE],2026-02-05 19:43:47,0,,-90,45.470642,7.892867,230.630000,0.900000,,0065,BLE
d0:d0:03:19:e0:6d,"",Misc [BLE],2026-02-05 19:43:47,0,,-98,45.470642,7.892867,230.630000,0.900000,,0075,BLE
cf:82:76:25:2e:0b,"",Misc [BLE],2026-02-05 19:43:47,0,,-94,45.470642,7.892867,230.630000,0.900000,,0087,BLE
49:80:ff:56:aa:10,"",Misc [BLE],2026-02-05 19:43:47,0,,-99,45.470642,7.892867,230.630000,0.900000,,004C,BLE
59:b4:35:ea:76:18,"",Misc [BLE],2026-02-05 19:43:47,0,,-96,45.470642,7.892867,230.630000,0.900000,,004C,BLE
a4:c1:38:ab:bb:69,"ihoment_H6114_BB69",Misc [BLE],2026-02-05 19:43:47,0,,-96,45.470642,7.892867,230.630000,0.900000,,,BLE
34:A6:EF:7C:DC:A2,"KAWA_D5_dca2",[WPA_WPA2_PSK],2026-02-05 19:44:00,7,2442,-73,45.469227,7.893307,233.560000,0.900000,,,WIFI
E6:55:3D:10:6C:46,"WiFi_PAX",[WPA_WPA2_PSK],2026-02-05 19:44:00,11,2462,-82,45.469227,7.893307,233.560000,0.900000,,,WIFI
28:7F:CF:A9:FE:CA,"LR063972",[WPA2_PSK],2026-02-05 19:44:00,1,2412,-85,45.469227,7.893307,233.560000,0.900000,,,WIFI
D4:12:43:3A:7F:37,"L920_1230189955",[OPEN],2026-02-05 19:44:00,11,2462,-86,45.469227,7.893307,233.560000,0.900000,,,WIFI
74:36:6D:87:67:04,"Vodafone-A52818128",[WPA2_PSK],2026-02-05 19:44:00,1,2412,-88,45.469227,7.893307,233.560000,0.900000,,,WIFI
D6:35:1D:48:66:26,"TIM-22823974",[WPA2_PSK],2026-02-05 19:44:00,1,2412,-91,45.469227,7.893307,233.560000,0.900000,,,WIFI
20:B0:01:16:A0:20,"TIM-18260000",[WPA2_PSK],2026-02-05 19:44:00,11,2462,-93,45.469227,7.893307,233.560000,0.900000,,,WIFI
5e:81:af:36:05:61,"",Misc [BLE],2026-02-05 19:44:00,0,,-94,45.469227,7.893307,233.560000,0.900000,,004C,BLE
be:67:00:52:85:62,"ELK-BLEDOM02",Misc [BLE],2026-02-05 19:44:00,0,,-96,45.469227,7.893307,233.560000,0.900000,,3231,BLE
0d:8f:4a:f2:aa:18,"",Misc [BLE],2026-02-05 19:44:00,0,,-93,45.469227,7.893307,233.560000,0.900000,,,BLE
53:cc:74:07:3d:9a,"",Misc [BLE],2026-02-05 19:44:00,0,,-97,45.469227,7.893307,233.560000,0.900000,,004C,BLE
2e:98:11:67:cb:94,"",Misc [BLE],2026-02-05 19:44:00,0,,-93,45.469227,7.893307,233.560000,0.900000,,0065,BLE
77:f3:87:26:a5:97,"",Misc [BLE],2026-02-05 19:44:00,0,,-97,45.469227,7.893307,233.560000,0.900000,,004C,BLE
5b:9a:ad:48:3d:a3,"",Misc [BLE],2026-02-05 19:44:00,0,,-98,45.469227,7.893307,233.560000,0.900000,,004C,BLE
24:9a:64:cb:7c:0b,"",Misc [BLE],2026-02-05 19:44:00,0,,-90,45.469227,7.893307,233.560000,0.900000,,,BLE
53:11:bd:f4:c0:e4,"02309138",Misc [BLE],2026-02-05 19:44:00,0,,-97,45.469227,7.893307,233.560000,0.900000,,,BLE
a0:b7:65:c8:c9:a6,"iDEA-2138407",Misc [BLE],2026-02-05 19:44:00,0,,-96,45.469227,7.893307,233.560000,0.900000,,0201,BLE
17:e3:83:cc:29:37,"",Misc [BLE],2026-02-05 19:44:00,0,,-94,45.469227,7.893307,233.560000,0.900000,,004C,BLE
7e:57:58:be:7d:85,"",Misc [BLE],2026-02-05 19:44:00,0,,-93,45.469227,7.893307,233.560000,0.900000,,,BLE
22:03:a6:f0:24:60,"",Misc [BLE],2026-02-05 19:44:00,0,,-97,45.469227,7.893307,233.560000,0.900000,,,BLE
25:a4:44:eb:8f:90,"",Misc [BLE],2026-02-05 19:44:00,0,,-93,45.469227,7.893307,233.560000,0.900000,,004C,BLE
6e:23:29:11:7c:08,"",Misc [BLE],2026-02-05 19:44:00,0,,-93,45.469227,7.893307,233.560000,0.900000,,,BLE
0d:97:e0:1f:e0:bc,"",Misc [BLE],2026-02-05 19:44:14,0,,-95,45.468288,7.893373,229.310000,0.900000,,004C,BLE
ca:5a:cf:89:ae:c9,"",Misc [BLE],2026-02-05 19:44:14,0,,-94,45.468288,7.893373,229.310000,0.900000,,0065,BLE
15:d6:63:83:32:86,"",Misc [BLE],2026-02-05 19:44:14,0,,-93,45.468288,7.893373,229.310000,0.900000,,004C,BLE
f7:7f:98:14:6d:ef,"1835S023024093",Misc [BLE],2026-02-05 19:44:14,0,,-97,45.468288,7.893373,229.310000,0.900000,,0393,BLE
be:16:bb:52:9a:aa,"MELK-OA21P  AA",Misc [BLE],2026-02-05 19:44:14,0,,-95,45.468288,7.893373,229.310000,0.900000,,,BLE
5a:ed:91:43:19:49,"",Misc [BLE],2026-02-05 19:44:14,0,,-99,45.468288,7.893373,229.310000,0.900000,,004C,BLE
42:b8:b8:05:59:80,"",Misc [BLE],2026-02-05 19:44:14,0,,-96,45.468288,7.893373,229.310000,0.900000,,004C,BLE
a4:46:b4:ad:82:09,"HUAWEI Band 8-209",Misc [BLE],2026-02-05 19:44:14,0,,-95,45.468288,7.893373,229.310000,0.900000,,027D,BLE
bc:10:2f:53:87:ca,"Fridge",Misc [BLE],2026-02-05 19:44:27,0,,-92,45.468440,7.895092,225.810000,0.900000,,0075,BLE
09:08:bc:82:cd:cb,"",Misc [BLE],2026-02-05 19:44:27,0,,-95,45.468440,7.895092,225.810000,0.900000,,,BLE
fd:48:2f:3d:d0:02,"G356081",Misc [BLE],2026-02-05 19:44:27,0,,-96,45.468440,7.895092,225.810000,0.900000,,0393,BLE
00:0e:e2:0e:28:21,"BLE BCScanner",Misc [BLE],2026-02-05 19:44:27,0,,-98,45.468440,7.895092,225.810000,0.900000,,,BLE
29:08:79:34:eb:f6,"",Misc [BLE],2026-02-05 19:44:27,0,,-98,45.468440,7.895092,225.810000,0.900000,,0006,BLE
00:a0:50:3b:54:e5,"LCOG-92501702A01",Misc [BLE],2026-02-05 19:44:27,0,,-96,45.468440,7.895092,225.810000,0.900000,,,BLE
a7:d5:4e:a7:cd:e4,"MC88958252",Misc [BLE],2026-02-05 19:44:27,0,,-95,45.468440,7.895092,225.810000,0.900000,,,BLE
